id,name,vendor,latitude,longitude,pollutionLevel,streetNumber,route,locality,country,airQualityIndex,humidity,measurementTime,pm1,pm10,pm25,pressure,temperature,windDirection,windSpeed,forecast,history
99,GIOŚ,GIOŚ,50.00763,18.45555,2,1,Gałczyńskiego,Wodzisław Śląski,Poland,0,0,,0,0,0,0,0,0,0,,
100,GIOŚ,GIOŚ,50.3165,18.77238,3,34,Marii Skłodowskiej-Curie,Zabrze,Poland,0,0,,0,0,0,0,0,0,0,,
101,GIOŚ,GIOŚ,49.6716,19.23445,2,83a,Kopernika,Żywiec,Poland,0,0,,0,0,0,0,0,0,0,,
113,GIOŚ,GIOŚ,53.49355,18.76214,2,53,Marszałka Józefa Piłsudskiego,Grudziądz,Poland,0,0,,0,0,0,0,0,0,0,,
115,GIOŚ,GIOŚ,52.79312,18.24104,2,,Solankowa,Inowrocław,Poland,0,0,,0,0,0,0,0,0,0,,
116,GIOŚ,GIOŚ,53.01763,18.61281,2,17,Przy Kaszowniku,Toruń,Poland,0,0,,0,0,0,0,0,0,0,,
117,GIOŚ,GIOŚ,53.01226,18.6062,2,,Wały Gen. Sikorskiego 12,Toruń,Poland,0,0,,0,0,0,0,0,0,0,,
118,GIOŚ,GIOŚ,52.65847,19.05931,2,75,Stefana Okrzei,Włocławek,Poland,0,0,,0,0,0,0,0,0,0,,
119,GIOŚ,GIOŚ,51.75461,19.43493,3,,Aleja Jana Pawła II,Łódź,Poland,0,0,,0,0,0,0,0,0,0,,
121,GIOŚ,GIOŚ,53.69247,19.96978,0,3,Chrobrego,Ostróda,Poland,0,0,,0,0,0,0,0,0,0,,
123,GIOŚ,GIOŚ,52.22563,18.26904,2,3A,Kardynała Wyszyńskiego,Konin,Poland,0,0,,0,0,0,0,0,0,0,,
2052,GIOŚ,GIOŚ,50.01788,20.993,2,26-27,aleja Matki Boskiej Fatimskiej,Tarnów,Poland,0,0,,0,0,0,0,0,0,0,,
2053,GIOŚ,GIOŚ,49.54654,21.85101,1,5,Parkowa,Rymanów-Zdrój,Poland,0,0,,0,0,0,0,0,0,0,,
2054,GIOŚ,GIOŚ,52.08282,21.11112,2,14/16,Szpitalna,Konstancin-Jeziorna,Poland,0,0,,0,0,0,0,0,0,0,,
2055,GIOŚ,GIOŚ,50.29913,21.44094,2,6,Biernackiego,Mielec,Poland,0,0,,0,0,0,0,0,0,0,,
2056,GIOŚ,GIOŚ,52.14325,19.23322,2,,,Gajew,Poland,0,0,,0,0,0,0,0,0,0,,
2060,GIOŚ,GIOŚ,53.69463,19.96889,1,15,Piłsudskiego,Ostróda,Poland,0,0,,0,0,0,0,0,0,0,,
2064,GIOŚ,GIOŚ,50.0192,20.0168,3,7,Telimeny,Kraków,Poland,0,0,,0,0,0,0,0,0,0,,
2066,GIOŚ,GIOŚ,50.10057,20.12256,2,9A,Jaskrowa,Kraków-Nowa Huta,Poland,0,0,,0,0,0,0,0,0,0,,
2067,GIOŚ,GIOŚ,52.28507,20.93302,3,1,Szekspira,Warszawa,Poland,0,0,,0,0,0,0,0,0,0,,
2068,GIOŚ,GIOŚ,53.04195,18.59504,2,122,Storczykowa,Toruń,Poland,0,0,,0,0,0,0,0,0,0,,
2071,GIOŚ,GIOŚ,49.74313,19.60034,2,13A,Rynek,Sucha Beskidzka,Poland,0,0,,0,0,0,0,0,0,0,,
2072,GIOŚ,GIOŚ,49.80207,19.04861,2,,Partyzantów,Bielsko-Biała,Poland,0,0,,0,0,0,0,0,0,0,,
2081,LIFE-IP MALOPOLSKA  LIFE14 IPE PL 021,LIFE-IP MALOPOLSKA  LIFE14 IPE PL 021,49.88338,19.49213,1,13,Plac Jana Pawła II,Wadowice,Poland,0,0,,0,0,0,0,0,0,0,,
